archivo,directorio,track_name,uuid,stem_id,instrumento,clase,plugin,programa
metadata_173.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5fe382c93e8820a4bdf0d76d4bd682b4,S02,Clavinet,Piano,wurly_ep.nkm,7
metadata_173.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,5fe382c93e8820a4bdf0d76d4bd682b4,S11,Electric Grand Piano,Piano,scarbee_mark_I.nkm,2
metadata_174.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9e75b2ca24beab2b93aec0bd068ce920,S03,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_174.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9e75b2ca24beab2b93aec0bd068ce920,S09,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_175.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,dac40a013a1d6f064341459f3e57dbeb,S01,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_176.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,29ea13be7dfe7e3361cedce59dd93c7a,S01,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_177.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,37dac937c5778a7d1ca035eeed816ccd,S04,Acoustic Grand Piano,Piano,the_gentleman.nkm,0
metadata_177.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,37dac937c5778a7d1ca035eeed816ccd,S13,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_178.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,30e92937c92afeceacee49a10f5540ec,S00,Bright Acoustic Piano,Piano,alicias_keys.nkm,1
metadata_179.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6e268cc5bc6a29ad6d585c9b3b2e5894,S00,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_179.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6e268cc5bc6a29ad6d585c9b3b2e5894,S04,Acoustic Grand Piano,Piano,the_grandeur.nkm,0
metadata_18.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,97b8605f3e1d96872fcd3f9829cd13db,S01,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_18.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,97b8605f3e1d96872fcd3f9829cd13db,S12,Acoustic Grand Piano,Piano,upright_piano.nkm,0
metadata_180.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,17ff4b4b4e1567b522148d5d10c8fb78,S02,Electric Piano 1,Piano,scarbee_a_200.nkm,4
metadata_180.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,17ff4b4b4e1567b522148d5d10c8fb78,S03,Acoustic Grand Piano,Piano,alicias_keys.nkm,0
metadata_181.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0c97678ed061adb5bfb020099f03a353,S06,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_182.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0f521affcd765eec05bfd8e46aaf9bcd,S03,Electric Piano 2,Piano,scarbee_a_200.nkm,5
metadata_182.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0f521affcd765eec05bfd8e46aaf9bcd,S09,Clavinet,Piano,scarbee_a_200.nkm,7
metadata_183.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fca8294692b43692dcf64d6952bfe713,S01,Acoustic Grand Piano,Piano,the_giant_modern_studio.nkm,0
metadata_183.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fca8294692b43692dcf64d6952bfe713,S03,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_183.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fca8294692b43692dcf64d6952bfe713,S08,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_184.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fd18287e67533b346dafa4c591e92d8b,S01,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_184.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fd18287e67533b346dafa4c591e92d8b,S07,Acoustic Grand Piano,Piano,the_giant_modern_studio.nkm,0
metadata_185.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,98c2fe100102e853d293cec2353e35bc,S01,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_185.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,98c2fe100102e853d293cec2353e35bc,S08,Acoustic Grand Piano,Piano,the_grandeur.nkm,0
metadata_186.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,63182905f677b4cdc4a62ebf75f52a8e,S05,Electric Grand Piano,Piano,scarbee_mark_I.nkm,2
metadata_187.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,baf99ff0d1424f1ecd43cf9a08c6d6ad,S10,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_188.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a5dca4f953a264b23378d1ce0c4b98a9,S00,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_189.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d2fb87c377a574baed606036457aa62a,S03,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_19.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,07c88cc63a18e88194ceb9e05232b02e,S03,Acoustic Grand Piano,Piano,grand_piano.nkm,0
metadata_19.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,07c88cc63a18e88194ceb9e05232b02e,S06,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_190.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,72c2fed05482619a7af9c0d1aa6a24a4,S01,Harpsichord,Piano,upright_piano.nkm,6
metadata_190.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,72c2fed05482619a7af9c0d1aa6a24a4,S07,Clavinet,Piano,scarbee_clavinet_full.nkm,7
metadata_191.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6c15137a6bcc4568dcb3d43ebc71675e,S03,Electric Grand Piano,Piano,scarbee_clavinet_full.nkm,2
metadata_192.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,95b8509159528d9101bb1f020f01e939,S00,Harpsichord,Piano,august_foerster_grand.nkm,6
metadata_193.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a720b4a16d3bbc8bac43ed9e6466f7b1,S03,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_194.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,f796647e6d0a92395eacff593ada8ef9,S05,Acoustic Grand Piano,Piano,august_foerster_grand.nkm,0
metadata_194.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,f796647e6d0a92395eacff593ada8ef9,S11,Honky-tonk Piano,Piano,grand_piano.nkm,3
metadata_195.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,05c13252ee5b8c74fddf0db0b9c1597c,S01,Bright Acoustic Piano,Piano,upright_piano.nkm,1
metadata_195.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,05c13252ee5b8c74fddf0db0b9c1597c,S08,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_196.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,6e245ba51c8c791abea7a4799de7a048,S01,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_197.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,f99ef3257e7f00db3f126f2db32fd2ab,S03,Clavinet,Piano,scarbee_mark_I.nkm,7
metadata_197.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,f99ef3257e7f00db3f126f2db32fd2ab,S12,Electric Piano 1,Piano,scarbee_a_200.nkm,4
metadata_198.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,797a998925f8331e4643c6b063c00849,S04,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_198.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,797a998925f8331e4643c6b063c00849,S06,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_198.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,797a998925f8331e4643c6b063c00849,S09,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_199.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,dc16bd297c21624b491f61a98ec46801,S01,Acoustic Grand Piano,Piano,the_grandeur.nkm,0
metadata_199.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,dc16bd297c21624b491f61a98ec46801,S03,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_2.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,136e224ff9848e53c33322f58d58f1b3,S00,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_20.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,3346642dd3941a11aaccdf1b24ae10aa,S02,Honky-tonk Piano,Piano,the_giant_vibrant.nkm,3
metadata_20.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,3346642dd3941a11aaccdf1b24ae10aa,S03,Electric Grand Piano,Piano,scarbee_clavinet_full.nkm,2
metadata_200.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,4f87800eb57fde16c81f362e5e23d514,S07,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_21.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,25c3e4ebabeaf38978e350315aa46d63,S11,Bright Acoustic Piano,Piano,harpsichord.nkm,1
metadata_21.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,25c3e4ebabeaf38978e350315aa46d63,S12,Bright Acoustic Piano,Piano,harpsichord.nkm,1
metadata_21.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,25c3e4ebabeaf38978e350315aa46d63,S17,Bright Acoustic Piano,Piano,harpsichord.nkm,1
metadata_22.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a591e9edfa51b184979e98fdb75527fb,S00,Bright Acoustic Piano,Piano,concert_grand.nkm,1
metadata_23.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,15581f43db5f2a3d1e942c99a889a34e,S04,Electric Grand Piano,Piano,wurly_ep.nkm,2
metadata_24.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a11db0ab1d63e55c68cc9f3e2217148c,S00,Bright Acoustic Piano,Piano,alicias_keys.nkm,1
metadata_24.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a11db0ab1d63e55c68cc9f3e2217148c,S04,Acoustic Grand Piano,Piano,harpsichord.nkm,0
metadata_25.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,3bcd7e0cc20adcc8dc3e912623bb0e1b,S04,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_26.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,81b063a62dedcd3e12180bbe553b8e4e,S08,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_26.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,81b063a62dedcd3e12180bbe553b8e4e,S10,Bright Acoustic Piano,Piano,the_giant_modern_studio.nkm,1
metadata_27.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1933336d8c139fe3b325cd061e811279,S00,Bright Acoustic Piano,Piano,the_gentleman.nkm,1
metadata_27.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1933336d8c139fe3b325cd061e811279,S01,Electric Grand Piano,Piano,scarbee_a_200.nkm,2
metadata_27.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1933336d8c139fe3b325cd061e811279,S12,Electric Piano 2,Piano,wurly_ep.nkm,5
metadata_28.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,91bbd8c873f3181b6a21737745739bb8,S01,Bright Acoustic Piano,Piano,grand_piano.nkm,1
metadata_28.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,91bbd8c873f3181b6a21737745739bb8,S02,Electric Grand Piano,Piano,scarbee_mark_I.nkm,2
metadata_29.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,af38db37260ffcfbd07d309ab979eabe,S02,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_29.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,af38db37260ffcfbd07d309ab979eabe,S03,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_3.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,c613ddce3ded35d2e8cadf3511a1ffb9,S06,Harpsichord,Piano,the_gentleman.nkm,6
metadata_3.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,c613ddce3ded35d2e8cadf3511a1ffb9,S07,Acoustic Grand Piano,Piano,the_gentleman.nkm,0
metadata_30.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,406d87403b7fdf07d3c7120a416dc48c,S03,Electric Piano 2,Piano,wurly_ep.nkm,5
metadata_30.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,406d87403b7fdf07d3c7120a416dc48c,S08,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_31.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,ecbc4fff2d73dcb3be187ac583a3419f,S04,Harpsichord,Piano,the_gentleman.nkm,6
metadata_32.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,db23a53d3afd0d0f05a516c34a837b80,S02,Acoustic Grand Piano,Piano,the_giant_vibrant.nkm,0
metadata_32.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,db23a53d3afd0d0f05a516c34a837b80,S07,Electric Piano 2,Piano,wurly_ep.nkm,5
metadata_33.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8c8e07fcf683001f31c3f4164d9a0d75,S01,Electric Grand Piano,Piano,scarbee_clavinet_full.nkm,2
metadata_33.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8c8e07fcf683001f31c3f4164d9a0d75,S02,Electric Grand Piano,Piano,scarbee_clavinet_full.nkm,2
metadata_34.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,ce1f25b781ac11335206500f2636b8f0,S00,Bright Acoustic Piano,Piano,the_giant_modern_studio.nkm,1
metadata_35.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0a802d60bcbda3f94a0f689ba19d8512,S02,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_35.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,0a802d60bcbda3f94a0f689ba19d8512,S04,Acoustic Grand Piano,Piano,the_giant_modern_studio.nkm,0
metadata_36.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8b2c72868e5a3b67948a8fc045114779,S03,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_37.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,754959340c2beaa3e86c699e22ae3f17,S04,Acoustic Grand Piano,Piano,the_giant_vibrant.nkm,0
metadata_37.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,754959340c2beaa3e86c699e22ae3f17,S11,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_38.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d2837554f71b15ab12b0e7f2564c1607,S01,Acoustic Grand Piano,Piano,upright_piano.nkm,0
metadata_38.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d2837554f71b15ab12b0e7f2564c1607,S04,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_39.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e72f54620e659874ac67ca5ca32c89dd,S07,Electric Piano 1,Piano,scarbee_a_200.nkm,4
metadata_4.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,ecda548334fd9ab77510536e75238bbd,S02,Acoustic Grand Piano,Piano,alicias_keys.nkm,0
metadata_4.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,ecda548334fd9ab77510536e75238bbd,S06,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_40.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,768e76c1dc41c58d44534f1e09036dc4,S01,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_41.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,2962a1492415ae154e6214c07ea9950c,S00,Bright Acoustic Piano,Piano,the_giant_modern_studio.nkm,1
metadata_42.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,4ab4b31bde788e0088288c6e1d7b8faf,S01,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_43.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eb125e4c8ddf36ff026a8fc8543a8d45,S09,Clavinet,Piano,scarbee_a_200.nkm,7
metadata_43.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eb125e4c8ddf36ff026a8fc8543a8d45,S11,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_43.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eb125e4c8ddf36ff026a8fc8543a8d45,S13,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_44.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9128e05a0885476ca6880b2d7ec20f06,S02,Acoustic Grand Piano,Piano,ragtime_piano.nkm,0
metadata_44.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9128e05a0885476ca6880b2d7ec20f06,S04,Bright Acoustic Piano,Piano,harpsichord.nkm,1
metadata_44.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9128e05a0885476ca6880b2d7ec20f06,S05,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_45.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fa27d2907356a8c4c7c483b293d3889a,S02,Acoustic Grand Piano,Piano,the_giant_modern_studio.nkm,0
metadata_45.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,fa27d2907356a8c4c7c483b293d3889a,S04,Honky-tonk Piano,Piano,the_gentleman.nkm,3
metadata_46.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,88fa4921b95e1b2be457950c512829b5,S04,Electric Piano 2,Piano,scarbee_clavinet_full.nkm,5
metadata_47.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,d56eb5e53d17831cdc0c3361dd238f3d,S08,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_48.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1f5f91329bbc8c07d36643a8b86db0ad,S01,Electric Grand Piano,Piano,wurly_ep.nkm,2
metadata_49.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,2e01aae4778ad04030369e052b7976e3,S02,Electric Piano 1,Piano,scarbee_clavinet_full.nkm,4
metadata_5.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,9f5777783d38d7d494e03e75698d2d1d,S01,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_50.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8d45c73ec99f34561ee2fc532d588f68,S05,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_50.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8d45c73ec99f34561ee2fc532d588f68,S08,Electric Piano 1,Piano,scarbee_pianet.nkm,4
metadata_51.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,ec3b06bc8f2f4bc7af997215f4315560,S01,Bright Acoustic Piano,Piano,august_foerster_grand.nkm,1
metadata_52.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8d1704ab276e6a5ebd63f424349438a1,S02,Electric Piano 1,Piano,scarbee_a_200.nkm,4
metadata_52.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8d1704ab276e6a5ebd63f424349438a1,S03,Acoustic Grand Piano,Piano,the_grandeur.nkm,0
metadata_53.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,a20eaa0c910a3e4484121c77c5ff4401,S01,Clavinet,Piano,scarbee_clavinet_full.nkm,7
metadata_54.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eaa4b3b3b980fe272fb22bed83fabb7d,S03,Electric Piano 1,Piano,scarbee_mark_I.nkm,4
metadata_54.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,eaa4b3b3b980fe272fb22bed83fabb7d,S10,Acoustic Grand Piano,Piano,harpsichord.nkm,0
metadata_55.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,467fc036a556a05c48383aca6456c962,S05,Electric Piano 1,Piano,wurly_ep.nkm,4
metadata_56.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,bc9f3e43358f55213e65b97e405d1955,S01,Electric Piano 2,Piano,scarbee_pianet.nkm,5
metadata_56.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,bc9f3e43358f55213e65b97e405d1955,S09,Acoustic Grand Piano,Piano,ragtime_piano.nkm,0
metadata_57.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e6660f64c9bec66c85716cb45217487f,S05,Acoustic Grand Piano,Piano,concert_grand.nkm,0
metadata_57.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e6660f64c9bec66c85716cb45217487f,S08,Electric Piano 1,Piano,scarbee_a_200.nkm,4
metadata_57.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,e6660f64c9bec66c85716cb45217487f,S12,Acoustic Grand Piano,Piano,concert_grand.nkm,0
metadata_58.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,29fed6b22848530bc33447f542cd809f,S00,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_59.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,66d78d7b4468fcb128be831ebc1ebe48,S02,Electric Piano 2,Piano,scarbee_mark_I.nkm,5
metadata_6.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1c06b0b2cd06544d9964c18e97ce3e97,S01,Bright Acoustic Piano,Piano,grand_piano.nkm,1
metadata_6.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1c06b0b2cd06544d9964c18e97ce3e97,S03,Electric Piano 1,Piano,scarbee_clavinet_full.nkm,4
metadata_6.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,1c06b0b2cd06544d9964c18e97ce3e97,S08,Bright Acoustic Piano,Piano,grand_piano.nkm,1
metadata_60.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,8cd375fa8106697cb4416c18b6d128be,S02,Bright Acoustic Piano,Piano,the_grandeur.nkm,1
metadata_61.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,b94e2131c579f63e4ddadd415ca8354c,S02,Bright Acoustic Piano,Piano,harpsichord.nkm,1
metadata_61.yaml,D:\src\Piano-Audio-Separation\Analsis-exploratorio\YAML\Slakh2100,Slakh2100,b94e2131c579f63e4ddadd415ca8354c,S07,Bright Acoustic Piano,Piano,harpsichord.nkm,1
